deweyClass,title,checktimes,years,months,days
005.2762,"How to do everything with JavaScript",1,2011,2,1
005.133,"Head first JavaScript",1,2011,2,1
005.133,"PHP a beginners guide",1,2011,2,1
005.133,"PHP phrasebook essential code and commands",1,2011,2,1
005.133,"Programming C 3 0",2,2011,2,1
005.117,"Programming in Objective C 2 0",1,2011,2,2
005.2762,"Build your own database driven website using PHP MySQL",1,2011,2,2
005.133,"JavaScript the definitive guide",1,2011,2,2
005.2762,"Spring into PHP 5",1,2011,2,2
005.2762,"Web database applications with PHP and MySQL",1,2011,2,2
005.71262,"Sams teach yourself JavaScript in 24 hours",1,2011,2,2
005.2762,"Head first PHP MySQL",1,2011,2,2
005.2762,"JavaScript a beginners guide",1,2011,2,3
005.2762,"Learning PHP MySQL and JavaScript",1,2011,2,3
005.133,"Java concurrency in practice",1,2011,2,3
005.133,"Visual C 2005 a developers notebook",1,2011,2,3
005.26,"Building iPhone apps with HTML CSS and JavaScript",1,2011,2,3
005.71262,"JavaScript the missing manual",1,2011,2,3
005.133,"Learning C 3 0",1,2011,2,3
005.133,"Beginning programming with Java for dummies",1,2011,2,4
005.133,Python,1,2011,2,5
005.133,"Just enough C C programming",1,2011,2,5
005.133,"Sams teach yourself SQL in one hour a day",1,2011,2,5
005.26,"Building iPhone apps with HTML CSS and JavaScript",1,2011,2,5
005.2762,"Web database applications with PHP and MySQL",1,2011,2,5
005.376,"Microsoft SQL Server 2005 for dummies",1,2011,2,5
005.133,"How not to program in C 111 broken programs and 3 working ones or why does 22 5986",1,2011,2,6
005.133,"Sams teach yourself Java 6 in 21 days",1,2011,2,6
005.133,Ruby,1,2011,2,6
005.133,"Programming C 3 0",1,2011,2,7
005.2762,"Spring into PHP 5",1,2011,2,7
005.117,"Objective C for dummies",1,2011,2,7
005.118,"Sams teach yourself Visual C 2010 complete starter kit in 24 hours",1,2011,2,7
005.133,"Learn Java for Android development",1,2011,2,7
005.133,"quick Python book",1,2011,2,8
005.72,"PHP for the Web",1,2011,2,8
005.7585,"Transact SQL desk reference",1,2011,2,9
005.2762,"Web database applications with PHP and MySQL",1,2011,2,9
005.2768,"Microsoft Visual C NET step by step version 2003",1,2011,2,9
005.2762,"Learning JavaScript",1,2011,2,9
005.118,"Sams teach yourself Visual C 2010 complete starter kit in 24 hours",1,2011,2,9
005.26,"Building iPhone apps with HTML CSS and JavaScript",1,2011,2,9
005.2762,"Build your own database driven website using PHP MySQL",1,2011,2,10
005.133,"Beginning Ruby from novice to professional",1,2011,2,10
005.72,"PHP for the Web",1,2011,2,10
005.2762,"JavaScript the good parts",1,2011,2,10
005.2762,"PHP for teens",1,2011,2,10
005.2762,"Sams teach yourself PHP MySQL and Apache all in one",1,2011,2,10
005.133,"Hardcore Java",1,2011,2,11
005.133,"Programming Python",1,2011,2,11
005.133,"Python essential reference",1,2011,2,11
005.2762,"Build your own database driven website using PHP MySQL",1,2011,2,11
005.133,"Programming Python",1,2011,2,12
005.133,"Programming Ruby the pragmatic programmers guide",1,2011,2,12
005.133,Python,1,2011,2,12
005.133,Ruby,1,2011,2,12
005.133,"Just enough C C programming",1,2011,2,12
005.133,"Learning C 3 0",1,2011,2,12
005.133,"Beginning C 2008 from novice to professional",1,2011,2,12
005.7565,"Microsoft SQL server 2005 database essentials step by step",1,2011,2,12
005.1,"Practical programming an introduction to computer science using Python",1,2011,2,12
005.118,"Sams teach yourself Visual C 2008 in 24 hours complete starter kit",1,2011,2,12
005.117,"Beginning Ruby on Rails",1,2011,2,13
005.118,"Sams teach yourself Visual C 2010 complete starter kit in 24 hours",1,2011,2,13
005.276,"Beginning ASP NET 2 0 in C 2005 from novice to professional",1,2011,2,13
005.133,Python,1,2011,2,13
005.133,"Programming C 3 0",1,2011,2,14
005.133,"Programming Microsoft Visual C 2008 the language",1,2011,2,14
005.133,"Object oriented C data structures for real programmers",1,2011,2,14
005.2762,"Learning PHP MySQL and JavaScript",1,2011,2,14
005.71262,"JavaScript the missing manual",1,2011,2,14
005.133,"Java in a nutshell",1,2011,2,14
005.2768,"Microsoft ASP NET programming with Microsoft Visual C NET step by step version 2003",1,2011,2,15
005.71262,"JavaScript a beginners guide",1,2011,2,15
005.133,"Learning Python",1,2011,2,16
005.1,"Practical programming an introduction to computer science using Python",1,2011,2,16
005.117,"Beginning Ruby on Rails",1,2011,2,17
005.117,"Programming in Objective C 2 0",1,2011,2,17
005.133,"Just enough C C programming",1,2011,2,17
005.133,"PHP developers cookbook",1,2011,2,17
005.133,Python,1,2011,2,17
005.133,Ruby,1,2011,2,17
005.7565,"Sams teach yourself SQL in 21 days",1,2011,2,17
005.7585,"Microsoft Access projects with Microsoft SQL server",1,2011,2,17
005.133,"Learning Python",1,2011,2,18
005.133,"PHP a beginners guide",1,2011,2,18
005.133,"Python power the comprehensive guide",1,2011,2,18
005.133,Python,1,2011,2,19
005.118,"Sams teach yourself Visual C 2010 complete starter kit in 24 hours",1,2011,2,19
005.2762,"Head first PHP MySQL",1,2011,2,19
005.2762,"PHP in a nutshell",1,2011,2,19
005.133,"Learning C 3 0",1,2011,2,19
005.133,"Java pitfalls time saving solutions and workarounds to improve programs",1,2011,2,19
005.133,"Head first JavaScript",1,2011,2,19
005.376,"Microsoft SQL Server 2005 for dummies",1,2011,2,20
005.133,"Programming Ruby the pragmatic programmers guide",1,2011,2,22
005.133,"Sams teach yourself Java 2 in 21 days",1,2011,2,22
005.2762,"Designing with Javascript creating dynamic Web pages",1,2011,2,22
005.117,"Objective C for dummies",1,2011,2,22
005.2762,"Head first PHP MySQL",1,2011,2,22
005.2762,"JavaScript a beginners guide",1,2011,2,22
005.133,"PHP a beginners guide",1,2011,2,22
005.133,"PHP a beginners guide",1,2011,2,23
005.133,"PHP phrasebook essential code and commands",1,2011,2,23
005.133,"Head first Java",1,2011,2,23
005.72,"PHP for the Web",1,2011,2,23
005.2762,"Learning PHP MySQL and JavaScript",1,2011,2,23
005.2762,"PHP for teens",1,2011,2,23
005.133,"Java concurrency in practice",1,2011,2,23
005.1,"Practical programming an introduction to computer science using Python",2,2011,2,23
005.117,"Objective C for dummies",1,2011,2,23
005.117,"Programming in Objective C 2 0",1,2011,2,23
005.133,"Learning Python",1,2011,2,24
005.71262,"Java in a nutshell a desktop quick reference",1,2011,2,24
005.133,"Sams teach yourself SQL in one hour a day",1,2011,2,24
005.133,"Programming in the key of C a primer for aspiring programmers",1,2011,2,24
005.133,"Java NIO",1,2011,2,24
005.72,"XML and PHP",1,2011,2,24
005.117,"Programming in Objective C 2 0",1,2011,2,25
005.2762,"Spring into PHP 5",1,2011,2,25
005.2762,"PHP 5 fast easy web development",1,2011,2,25
005.2762,"Learning JavaScript",1,2011,2,26
005.2762,"Learning PHP MySQL and JavaScript",1,2011,2,26
005.2762,"PHP in a nutshell",1,2011,2,26
005.133,"Sams teach yourself Java 6 in 21 days",2,2011,2,26
005.133,"Beginning programming with Java for dummies",1,2011,2,26
005.133,"Learning Python",1,2011,2,26
005.72,"PHP for the Web",1,2011,2,26
005.2762,"Web database applications with PHP and MySQL",1,2011,2,26
005.133,"Java concurrency in practice",1,2011,2,26
005.2762,"JavaScript a beginners guide",1,2011,2,27
005.2762,"JavaScript the good parts",1,2011,2,27
005.26,"Building iPhone apps with HTML CSS and JavaScript",1,2011,2,28
005.133,"Head first JavaScript",1,2011,2,28
005.133,"Programming Python",1,2011,2,28
005.133,"Programming C 3 0",1,2011,3,1
005.133,"Sams teach yourself SQL in one hour a day",1,2011,3,1
005.276,"Java and SOAP",1,2011,3,1
005.133,"Illustrated C 2005",1,2011,3,1
005.2762,"JavaScript a beginners guide",1,2011,3,1
005.71262,"JavaScript the missing manual",1,2011,3,1
005.133,"Programming Python",1,2011,3,2
005.133,"Python essential reference",1,2011,3,2
005.2762,"Head first PHP MySQL",1,2011,3,2
005.2762,"PHP in a nutshell",1,2011,3,2
005.133,"C C programmers reference",1,2011,3,2
005.133,"Head first Java",1,2011,3,2
005.7585,"Microsoft Access projects with Microsoft SQL server",1,2011,3,2
005.2762,"Web database applications with PHP and MySQL",1,2011,3,3
005.26,"Building iPhone apps with HTML CSS and JavaScript",1,2011,3,3
005.133,"Beginning C 2008 from novice to professional",1,2011,3,3
005.133,"Programming C 3 0",1,2011,3,3
005.133,"Programming Microsoft Visual C 2008 the language",1,2011,3,3
005.2762,"How to do everything with JavaScript",1,2011,3,3
005.2762,"JavaScript the good parts",1,2011,3,3
005.2762,"Sams teach yourself PHP MySQL and Apache all in one",1,2011,3,4
005.71262,"JavaScript the missing manual",1,2011,3,4
005.133,"Java 2 for the World Wide Web",1,2011,3,4
005.1,"Practical programming an introduction to computer science using Python",1,2011,3,4
005.7565,"Microsoft SQL server 2005 database essentials step by step",1,2011,3,4
005.7565,"Microsoft SQL server 2005 database essentials step by step",1,2011,3,5
005.118,"Sams teach yourself Visual C 2008 in 24 hours complete starter kit",2,2011,3,5
005.118,"Sams teach yourself Visual C 2010 complete starter kit in 24 hours",2,2011,3,5
005.2762,"Web database applications with PHP and MySQL",1,2011,3,5
005.2762,"JavaScript the good parts",1,2011,3,5
005.2762,"Learning PHP MySQL and JavaScript",1,2011,3,5
005.133,"Java in a nutshell",1,2011,3,5
005.133,"Programming Microsoft Visual C 2008 the language",1,2011,3,5
005.133,"quick Python book",1,2011,3,7
005.1,"Practical programming an introduction to computer science using Python",2,2011,3,7
005.133,"JavaScript the definitive guide",1,2011,3,7
005.133,"Head first JavaScript",1,2011,3,7
005.2762,"PHP for teens",1,2011,3,8
005.72,"PHP for the Web",1,2011,3,8
005.7585,"Microsoft SQL Server 2000 DTS step by step",1,2011,3,8
005.133,"JavaScript the definitive guide",1,2011,3,8
005.2762,"JavaScript the good parts",1,2011,3,9
005.133,"Beginning programming with Java for dummies",1,2011,3,9
005.133,"Programming Python",1,2011,3,9
005.133,Python,1,2011,3,9
005.133,"Python power the comprehensive guide",1,2011,3,9
005.133,"Just enough C C programming",1,2011,3,9
005.133,"Learn Java for Android development",1,2011,3,9
005.72,"PHP for the Web",1,2011,3,9
005.133,"Sams teach yourself SQL in one hour a day",1,2011,3,9
005.133,"Sams teach yourself SQL in one hour a day",1,2011,3,10
005.133,"Visual C 2005 a developers notebook",1,2011,3,10
005.2762,"JavaScript a beginners guide",1,2011,3,10
005.2762,"Learning JavaScript",1,2011,3,10
005.133,"Learning C 3 0",1,2011,3,10
005.133,"Object oriented C data structures for real programmers",1,2011,3,11
005.26,"Building iPhone apps with HTML CSS and JavaScript",1,2011,3,11
005.117,"Objective C for dummies",1,2011,3,11
005.118,"Sams teach yourself Visual C 2010 complete starter kit in 24 hours",1,2011,3,11
005.117,"Objective C for dummies",1,2011,3,12
005.133,"Programming Python",1,2011,3,12
005.133,Python,1,2011,3,12
005.133,"How not to program in C 111 broken programs and 3 working ones or why does 22 5986",1,2011,3,12
005.133,"Beginning programming with Java for dummies",1,2011,3,12
005.71262,"JavaScript the missing manual",2,2011,3,12
005.2762,"Web database applications with PHP and MySQL",1,2011,3,14
005.133,"Programming Ruby the pragmatic programmers guide",1,2011,3,14
005.133,Python,1,2011,3,14
005.133,"Python power the comprehensive guide",1,2011,3,14
005.133,"PHP a beginners guide",1,2011,3,14
005.133,"Java examples in a nutshell",1,2011,3,14
005.133,"Java in a nutshell",1,2011,3,14
005.2762,"Build your own database driven website using PHP MySQL",1,2011,3,14
005.72,"PHP for the Web",1,2011,3,14
005.2762,"JavaScript a beginners guide",1,2011,3,14
005.2762,"JavaScript the good parts",1,2011,3,14
005.2762,"JavaScript the good parts",1,2011,3,15
005.2762,"Learning PHP MySQL and JavaScript",1,2011,3,16
005.2762,"PHP for teens",1,2011,3,16
005.133,"PHP a beginners guide",1,2011,3,16
005.133,"Learning Python",1,2011,3,17
005.2762,"PHP for teens",1,2011,3,17
005.117,"Objective C for dummies",1,2011,3,17
005.133,"Sams teach yourself Java 6 in 21 days",1,2011,3,17
005.2762,"Head first PHP MySQL",1,2011,3,19
005.2762,"PHP for teens",1,2011,3,19
005.133,"PHP a beginners guide",1,2011,3,19
005.117,"Programming in Objective C 2 0",1,2011,3,19
005.133,"Illustrated C 2005",1,2011,3,19
005.118,"Sams teach yourself Visual C 2010 complete starter kit in 24 hours",1,2011,3,20
005.1,"Practical programming an introduction to computer science using Python",1,2011,3,21
005.133,"Sams teach yourself Java 6 in 21 days",1,2011,3,21
005.376,"Microsoft SQL Server 2005 for dummies",1,2011,3,21
005.133,"Programming Python",1,2011,3,21
005.133,"quick Python book",1,2011,3,21
005.2762,"Web database applications with PHP and MySQL",1,2011,3,22
005.133,"Beginning C 2008 from novice to professional",1,2011,3,22
005.2762,"Head first PHP MySQL",1,2011,3,22
005.2762,"Learning PHP MySQL and JavaScript",1,2011,3,22
005.2762,"PHP in a nutshell",2,2011,3,22
005.133,"Sams teach yourself SQL in one hour a day",1,2011,3,22
005.2762,"JavaScript a beginners guide",1,2011,3,23
005.2762,"Learning PHP MySQL and JavaScript",1,2011,3,23
005.2762,"Sams teach yourself PHP MySQL and Apache all in one",1,2011,3,24
005.133,"Beginning Ruby from novice to professional",1,2011,3,24
005.376,"Microsoft SQL Server 2005 for dummies",1,2011,3,25
005.133,"Joe Celkos SQL for smarties advanced SQL programming",1,2011,3,25
005.72,"XML and PHP",1,2011,3,25
005.2762,"Learning PHP MySQL and JavaScript",1,2011,3,26
005.133,"Python essential reference",1,2011,3,26
005.133,"Learning Python",1,2011,3,26
005.133,"PHP a beginners guide",1,2011,3,26
005.72,"PHP for the Web",1,2011,3,27
005.117,"Programming in Objective C 2 0",1,2011,3,27
005.26,"Building iPhone apps with HTML CSS and JavaScript",1,2011,3,27
005.133,"Sams teach yourself SQL in one hour a day",1,2011,3,28
005.133,"Learn Java for Android development",1,2011,3,28
005.71262,"JavaScript the missing manual",1,2011,3,28
005.2762,"Web database applications with PHP and MySQL",1,2011,3,29
005.118,"Sams teach yourself Visual C 2010 complete starter kit in 24 hours",1,2011,3,29
005.2762,"Head first PHP MySQL",1,2011,3,29
005.133,"Beginning Ruby from novice to professional",1,2011,3,29
005.133,"Head first JavaScript",1,2011,3,29
005.133,"Learning Python",1,2011,3,29
005.133,"Java concurrency in practice",1,2011,3,29
005.133,"Java examples in a nutshell",1,2011,3,30
005.133,"Learning C 3 0",1,2011,3,30
005.133,"Programming Python",1,2011,3,30
005.133,Python,1,2011,3,30
005.133,Ruby,1,2011,3,30
005.2762,"Head first PHP MySQL",1,2011,3,31
005.2762,"How to do everything with JavaScript",1,2011,3,31
005.133,"Sams teach yourself C in 24 hours",1,2011,3,31
005.133,"Sams teach yourself SQL in one hour a day",1,2011,3,31
005.133,"Just enough C C programming",1,2011,3,31
005.2762,"JavaScript the good parts",1,2011,4,1
005.133,"Joe Celkos SQL for smarties advanced SQL programming",1,2011,4,1
005.133,"Learning Python",1,2011,4,2
005.2768,"Microsoft ASP NET programming with Microsoft Visual C NET step by step version 2003",1,2011,4,2
005.2762,"JavaScript a beginners guide",1,2011,4,2
005.133,"Head first JavaScript",1,2011,4,2
005.117,"Programming in Objective C 2 0",1,2011,4,3
005.118,"Sams teach yourself Visual C 2008 in 24 hours complete starter kit",1,2011,4,3
005.133,"Programming Microsoft Visual C 2008 the language",1,2011,4,3
005.133,"art of Java",1,2011,4,4
005.133,"Head first JavaScript",1,2011,4,4
005.133,"Java and JMX building manageable systems",1,2011,4,4
005.133,"Java pitfalls time saving solutions and workarounds to improve programs",1,2011,4,4
005.71262,"Java in a nutshell a desktop quick reference",1,2011,4,4
005.71262,"JavaScript the missing manual",1,2011,4,4
005.2762,"Web database applications with PHP and MySQL",1,2011,4,5
005.2768,"MCAD MCSD self paced training kit developing XML Web services and server components with Microsoft Visual Basic NET and Microsoft Visual C NET exams 70 310 and 70 320",1,2011,4,5
005.133,"Beginning programming with Java for dummies",1,2011,4,5
005.1,"Practical programming an introduction to computer science using Python",1,2011,4,5
005.117,"Programming in Objective C 2 0",1,2011,4,5
005.133,Python,1,2011,4,5
005.133,"PHP developers cookbook",1,2011,4,5
005.2762,"JavaScript the good parts",1,2011,4,5
005.133,"Sams teach yourself Java 2 in 21 days",1,2011,4,5
005.133,Python,1,2011,4,6
005.1,"Practical programming an introduction to computer science using Python",1,2011,4,6
005.2762,"Sams teach yourself PHP MySQL and Apache all in one",1,2011,4,6
005.133,"Java concurrency in practice",1,2011,4,6
005.133,"Java 2 J2SE 1 4 complete",1,2011,4,7
005.276,"Java and SOAP",1,2011,4,7
005.7565,"Microsoft SQL server 2005 database essentials step by step",1,2011,4,7
005.1,"Practical programming an introduction to computer science using Python",1,2011,4,7
